christopher lucas,eva rafetseder,"What if? Counterfactual reasoning, pretense, and the role of possible worlds",2013
christopher lucas,lucia jacobs,A Bayesian model of navigation in squirrels,2011
christopher lucas,christopher lucas,Functional Inferences Over Heterogeneous Data,2016
christopher lucas,sophie bridgers,Life History and Learning: Changes in cognitive flexibility and hypothesis search from childhood to adolescence to adulthood,2017
christopher lucas,saiwing yeung,Determining people's expectations about the form of causal relationships,2012
christopher lucas,andrew wilson,The Human Kernel,2015
christopher lucas,alison gopnik,Inferring Hidden Causal Structure,2010
christopher lucas,nirajana banerjee,Causal learning across culture and socioeconomic status,2017
christopher lucas,tamar kushnir,Inferring Hidden Causal Structure,2010
christopher lucas,david danks,"What if? Counterfactual reasoning, pretense, and the role of possible worlds",2013
christopher lucas,bridget macdonald,Causal learning across culture and socioeconomic status,2017
christopher lucas,nick chater,"What if? Counterfactual reasoning, pretense, and the role of possible worlds",2013
christopher lucas,ronald dahl,Life History and Learning: Changes in cognitive flexibility and hypothesis search from childhood to adolescence to adulthood,2017
christopher lucas,eric raufaste,Non-Bayesian Inference: Causal Structure Trumps Correlation,2012
christopher lucas,caren walker,"What if? Counterfactual reasoning, pretense, and the role of possible worlds",2013
christopher lucas,alan bundy,Functional Inferences Over Heterogeneous Data,2016
ghita berrada,maurice keulen,Hadoop for EEG Storage and Processing: A Feasibility Study,2014
ghita berrada,ander keijzer,An IFS-Based Similarity Measure to Index Electroencephalograms,2011
miklos telek,jane hillston,Guest Editors' Introduction to the Special Issue on Quantitative Evaluation of Computer Systems,2009
francis wolinski,scott mcdonald,Multilingual XML-Based Named Entity Recognition for E-Retail Domains,2002
francis wolinski,georgios petasis,Multilingual XML-Based Named Entity Recognition for E-Retail Domains,2002
francis wolinski,vangelis karkaletsis,Multilingual XML-Based Named Entity Recognition for E-Retail Domains,2002
francis wolinski,maria pazienza,Multilingual XML-Based Named Entity Recognition for E-Retail Domains,2002
francis wolinski,frantz vichot,Multilingual XML-Based Named Entity Recognition for E-Retail Domains,2002
miaojing shi,tao xiang,Bayesian Joint Modelling for Object Localisation in Weakly Labelled Images,2015
miaojing shi,t. madhyastha,Time Curves: Folding Time to Visualize Patterns of Temporal Evolution in Data,2016
miaojing shi,p. dragicevic,Time Curves: Folding Time to Visualize Patterns of Temporal Evolution in Data,2016
miaojing shi,vittorio ferrari,Weakly Supervised Object Localization Using Size Estimates,2016
miaojing shi,benjamin bach,Time Curves: Folding Time to Visualize Patterns of Temporal Evolution in Data,2016
frank hopfgartner,desmond elliott,Aspect-based video browsing  A user study,2009
frank hopfgartner,thierry urruty,Aspect-based video browsing  A user study,2009
frank hopfgartner,joemon jose,Aspect-based video browsing  A user study,2009
v. tsetsos,ioannis anagnostopoulos,RONTO: Relational to ontology schema matching,2006
y. regis-gianas,dominic mulligan,Certified Complexity,2011
y. regis-gianas,brian campbell,Certified Complexity,2011
y. regis-gianas,y. regis-gianas,Certified Complexity,2011
y. regis-gianas,r. armadio,Certified Complexity,2011
y. regis-gianas,robert pollack,Certified Complexity,2011
david mimno,ruslan salakhutdinov,Evaluation methods for topic models,2009
luca sano,marco antoniotti,Automatising the analysis of stochastic biochemical time-series.,2015
luca sano,daniele ramazzotti,TRONCO: an R package for the inference of cancer progression models from heterogeneous genomic data,2016
luca sano,bud mishra,TRONCO: an R package for the inference of cancer progression models from heterogeneous genomic data,2016
luca sano,victor moreno,Algorithmic methods to infer the evolutionary trajectories in cancer progression,2016
luca sano,giancarlo mauri,TRONCO: an R package for the inference of cancer progression models from heterogeneous genomic data,2016
christian mossin,philip wadler,Once Upon a Type,1995
christian mossin,david turner,Once Upon a Type,1995
simon miles,james cheney,Requirements for Provenance on the Web,2012
simon miles,timothy lebo,The Rationale of PROV,2015
simon miles,paul groth,Requirements for Provenance on the Web,2012
kevin knight,kevin knight,Translating with Scarce Resources,2000
kevin knight,laura banarescu,Abstract Meaning Representation for Sembanking,2013
kevin knight,david doermann,Desparately Seeking Cebuano,2003
kevin knight,bonnie dorr,Desparately Seeking Cebuano,2003
kevin knight,yaser al-onaizan,Translating with Scarce Resources,2000
kevin knight,anton leuski,Desparately Seeking Cebuano,2003
kevin knight,sanjeev khudanpur,Desparately Seeking Cebuano,2003
kevin knight,martha palmer,Abstract Meaning Representation for Sembanking,2013
kevin knight,helmut schmid,Statistical Techniques for Translating to Morphologically Rich Languages (Dagstuhl Seminar 14061),2014
kevin knight,damal arvind,Detection of concurrency-related errors in Joyce,1992
kevin knight,ulrich germann,Translating with Scarce Resources,2000
kevin knight,claire bonial,Abstract Meaning Representation for Sembanking,2013
david vyvyan,tom sugden,OGSA-DAI Status and Benchmarks,2005
david vyvyan,patrick dantressangle,OGSA-DAI Status and Benchmarks,2005
david vyvyan,amrey krause,OGSA-DAI Status and Benchmarks,2005
david vyvyan,wayne davies,OGSA-DAI Usage Scenarios and Behaviour  Determining Good Practice,2004
david vyvyan,kostas tourlas,OGSA-DAI Status and Benchmarks,2005
david vyvyan,michael jackson,OGSA-DAI Status and Benchmarks,2005
david vyvyan,neil hardman,OGSA-DAI Usage Scenarios and Behaviour  Determining Good Practice,2004
david vyvyan,malcolm atkinson,OGSA-DAI Status and Benchmarks,2005
david vyvyan,kostas karasavvas,OGSA-DAI Status and Benchmarks,2005
david vyvyan,alastair hume,OGSA-DAI Status and Benchmarks,2005
david vyvyan,neil hong,OGSA-DAI Status and Benchmarks,2005
david vyvyan,jennifer schopf,OGSA-DAI Status and Benchmarks,2005
david vyvyan,brian collins,OGSA-DAI Usage Scenarios and Behaviour  Determining Good Practice,2004
david vyvyan,norman paton,OGSA-DAI Status and Benchmarks,2005
joaquin quinonero-candela,amos storkey,When Training and Test Sets Are Different: Characterizing Learning Transfer,2008
joaquin quinonero-candela,nd lawrence,When Training and Test Sets Are Different: Characterizing Learning Transfer,2008
joaquin quinonero-candela,christopher williams,Approximation methods for gaussian process regression,2007
hugo larochelle,mathieu germain,MADE: Masked Autoencoder for Distribution Estimation,2015
laura pozzi,paolo ienne,Enabling Unrestricted Automated Synthesis of Portable Hardware Accelerators for Virtual Machines,2005
laura pozzi,christophe dubach,Enabling Unrestricted Automated Synthesis of Portable Hardware Accelerators for Virtual Machines,2005
giovanni meles,mike miniter,The Terracorrelator: a shared memory HPC facility for real-time seismological cross-correlation analyses,2015
giovanni meles,malcolm atkinson,The Terracorrelator: a shared memory HPC facility for real-time seismological cross-correlation analyses,2015
giovanni meles,amrey krause,The Terracorrelator: a shared memory HPC facility for real-time seismological cross-correlation analyses,2015
giovanni meles,rosa filgueira,The Terracorrelator: a shared memory HPC facility for real-time seismological cross-correlation analyses,2015
kartic subr,aditi majumder,Greedy Algorithm for Local Contrast Enhancement of Images,2005
kartic subr,francois sillion,Fourier Depth of Field,2009
kartic subr, weyrich,Guided Ecological Simulation for Artistic Editing of Plant Distributions in Natural Scenes,2015
kartic subr,brian campbell,Fully-Connected CRFs with Non-Parametric Pairwise Potential,2013
kartic subr,m. gross,Online view sampling for estimating depth from light fields,2015
kartic subr,mahdi bagher,Interactive Rendering of Acquired Materials on Dynamic Geometry Using Frequency Analysis,2013
kartic subr,jun-hai yong,Real-time Rendering of Heterogeneous Translucent Objects with Arbitrary Shapes,2010
kartic subr,fredo durand,Fourier Depth of Field,2009
kartic subr,a. sorkine-hornung,Online view sampling for estimating depth from light fields,2015
kartic subr,sylvain paris,Accurate Binary Image Selection from Inaccurate User Input,2013
kartic subr,wojciech jarosz,Error analysis of estimators that use combinations of stochastic sampling strategies for direct illumination,2014
kartic subr,jan kautz,Fourier Analysis of Stochastic Sampling Strategies for Assessing Bias and Variance in Integration,2013
kartic subr,yajun wang,Real-time Rendering of Heterogeneous Translucent Objects with Arbitrary Shapes,2010
kartic subr,dongkyun kim,Online view sampling for estimating depth from light fields,2015
kartic subr,ravi ramamoorthi,Real-Time Rendering of Rough Refraction,2012
jerome feret,jonathan hayman,"Graphs, Rewriting and Pathway Reconstruction for Rule-Based Models",2012
jerome feret,russell harmer,Rule-based Modelling of Cellular Signalling,2007
jerome feret,russ harmer,Rule-Based Modelling and Model Perturbation,2009
bastiaan boom,gayathri nadarajan,Long-term underwater camera surveillance for monitoring and analysis of fish populations,2012
bastiaan boom,bob fisher,Hierarchical Classification for Live Fish Recognition,2012
bastiaan boom,f-p lin,A research tool for long-term and continuous analysis of fish assemblage in coral-reefs using underwater camera footage,2014
bastiaan boom,hsiu-mei chou,Long-term underwater camera surveillance for monitoring and analysis of fish populations,2012
bastiaan boom,concetto spampinato,A research tool for long-term and continuous analysis of fish assemblage in coral-reefs using underwater camera footage,2014
bastiaan boom,k. vougioukas,Adaptive deblurring of surveillance video sequences that deteriorate over time,2013
bastiaan boom,robert fisher,GMM improves the reject option in hierarchical classification for fish recognition,2014
bastiaan boom,jessica chen-burger,Long-term underwater camera surveillance for monitoring and analysis of fish populations,2012
bastiaan boom,fang-pang lin,Long-term underwater camera surveillance for monitoring and analysis of fish populations,2012
bastiaan boom,cigdem beyan,A research tool for long-term and continuous analysis of fish assemblage in coral-reefs using underwater camera footage,2014
